

TIME =   1.200e+01

Nodal Displacements

 Node          U1          U2 
 -2.804e+03  -1.163e+02  -5.929e+02
 -2.208e+03  -8.356e+01  -5.911e+02
 -2.920e+03  -1.444e+02  -7.115e+02
Element   388
 -2.093e+03  -8.789e+01  -5.621e+02
 -3.271e+03  -1.886e+02  -7.616e+02
 -2.285e+03  -1.350e+02  -7.583e+02
 -3.463e+03  -2.357e+02  -9.578e+02
Element   389
 -1.849e+03  -1.343e+02  -6.520e+02
 -4.103e+03  -3.276e+02  -1.050e+03
 -2.223e+03  -2.554e+02  -1.026e+03
 -4.477e+03  -4.487e+02  -1.424e+03
Element   390
 -1.099e+03  -1.403e+02  -5.470e+02
 -5.704e+03  -5.303e+02  -1.221e+03
 -1.805e+03  -1.221e+02  -1.320e+03
 -6.410e+03  -5.121e+02  -1.994e+03
Element   391
 -1.452e+03  -1.109e+02  -5.807e+01
 -1.488e+03  -1.136e+02  -5.423e+01
 -1.454e+03  -9.345e+01  -6.455e+01
 -1.489e+03  -9.614e+01  -6.071e+01
Element   392
 -1.458e+03  -8.104e+01  -5.247e+01
 -1.495e+03  -8.393e+01  -5.001e+01
 -1.460e+03  -6.566e+01  -5.920e+01
 -1.498e+03  -6.855e+01  -5.674e+01
Element   393
 -1.463e+03  -5.456e+01  -4.694e+01
 -1.503e+03  -5.766e+01  -4.577e+01
 -1.466e+03  -4.107e+01  -5.396e+01
 -1.506e+03  -4.416e+01  -5.278e+01
Element   394
 -1.469e+03  -3.116e+01  -4.179e+01
 -1.510e+03  -3.447e+01  -4.182e+01
 -1.472e+03  -1.937e+01  -4.911e+01
 -1.514e+03  -2.268e+01  -4.914e+01
Element   395
 -1.474e+03  -1.057e+01  -3.722e+01
 -1.518e+03  -1.410e+01  -3.839e+01
 -1.479e+03  -3.275e-01  -4.487e+01
 -1.522e+03  -3.853e+00  -4.604e+01
Element   396
 -1.480e+03   7.443e+00  -3.341e+01
 -1.526e+03   3.698e+00  -3.565e+01
 -1.485e+03   1.628e+01  -4.141e+01
 -1.531e+03   1.253e+01  -4.365e+01
Element   397
 -1.486e+03   2.309e+01  -3.048e+01
 -1.535e+03   1.912e+01  -3.374e+01
 -1.492e+03   3.063e+01  -3.882e+01
 -1.541e+03   2.666e+01  -4.209e+01
Element   398
 -1.494e+03   3.654e+01  -2.850e+01
 -1.545e+03   3.235e+01  -3.273e+01
 -1.500e+03   4.290e+01  -3.721e+01
 -1.551e+03   3.871e+01  -4.145e+01
Element   399
 -1.502e+03   4.796e+01  -2.754e+01
 -1.556e+03   4.354e+01  -3.271e+01
 -1.509e+03   5.324e+01  -3.664e+01
 -1.563e+03   4.881e+01  -4.181e+01
Element   400
 -1.512e+03   5.750e+01  -2.765e+01
 -1.568e+03   5.283e+01  -3.372e+01
 -1.520e+03   6.179e+01  -3.716e+01
 -1.576e+03   5.713e+01  -4.323e+01
Element   401
 -1.524e+03   6.528e+01  -2.890e+01
 -1.583e+03   6.037e+01  -3.584e+01
 -1.532e+03   6.867e+01  -3.883e+01
 -1.591e+03   6.376e+01  -4.577e+01
Element   402
 -1.538e+03   7.143e+01  -3.133e+01
 -1.600e+03   6.627e+01  -3.912e+01
 -1.547e+03   7.399e+01  -4.171e+01
 -1.608e+03   6.883e+01  -4.950e+01
Element   403
 -1.554e+03   7.605e+01  -3.499e+01
 -1.619e+03   7.062e+01  -4.363e+01
 -1.564e+03   7.785e+01  -4.586e+01
 -1.628e+03   7.242e+01  -5.450e+01
Element   404
 -1.573e+03   7.923e+01  -3.996e+01
 -1.641e+03   7.351e+01  -4.945e+01
 -1.584e+03   8.034e+01  -5.136e+01
 -1.651e+03   7.461e+01  -6.084e+01
Element   405
 -1.596e+03   8.104e+01  -4.631e+01
 -1.667e+03   7.500e+01  -5.666e+01
 -1.607e+03   8.150e+01  -5.828e+01
 -1.678e+03   7.547e+01  -6.863e+01
Element   406
 -1.622e+03   8.153e+01  -5.413e+01
 -1.697e+03   7.516e+01  -6.536e+01
 -1.634e+03   8.141e+01  -6.674e+01
 -1.709e+03   7.504e+01  -7.797e+01
Element   407
 -1.653e+03   8.076e+01  -6.353e+01
 -1.732e+03   7.401e+01  -7.568e+01
 -1.665e+03   8.010e+01  -7.685e+01
 -1.745e+03   7.335e+01  -8.900e+01
Element   408
 -1.689e+03   7.875e+01  -7.460e+01
 -1.773e+03   7.157e+01  -8.773e+01
 -1.702e+03   7.759e+01  -8.872e+01
 -1.786e+03   7.042e+01  -1.019e+02
Element   409
 -1.731e+03   7.551e+01  -8.748e+01
 -1.821e+03   6.786e+01  -1.017e+02
 -1.745e+03   7.392e+01  -1.025e+02
 -1.835e+03   6.627e+01  -1.167e+02
Element   410
 -1.781e+03   7.104e+01  -1.023e+02
 -1.877e+03   6.285e+01  -1.176e+02
 -1.796e+03   6.908e+01  -1.184e+02
 -1.892e+03   6.089e+01  -1.337e+02
Element   411
 -1.841e+03   6.533e+01  -1.191e+02
 -1.944e+03   5.652e+01  -1.356e+02
 -1.857e+03   6.307e+01  -1.364e+02
 -1.961e+03   5.426e+01  -1.529e+02
Element   412
 -1.913e+03   5.831e+01  -1.380e+02
 -2.025e+03   4.880e+01  -1.559e+02
 -1.931e+03   5.584e+01  -1.567e+02
 -2.042e+03   4.632e+01  -1.746e+02
Element   413
 -2.001e+03   4.987e+01  -1.591e+02
 -2.122e+03   3.955e+01  -1.784e+02
 -2.021e+03   4.728e+01  -1.793e+02
 -2.142e+03   3.696e+01  -1.987e+02
Element   414
 -2.112e+03   3.974e+01  -1.820e+02
 -2.243e+03   2.855e+01  -2.029e+02
 -2.133e+03   3.714e+01  -2.040e+02
 -2.264e+03   2.594e+01  -2.249e+02
Element   415
 -2.254e+03   2.738e+01  -2.061e+02
 -2.395e+03   1.535e+01  -2.284e+02
 -2.276e+03   2.483e+01  -2.297e+02
 -2.418e+03   1.280e+01  -2.520e+02
Element   416
 -2.445e+03   1.147e+01  -2.294e+02
 -2.591e+03  -9.910e-01  -2.526e+02
 -2.468e+03   8.657e+00  -2.539e+02
 -2.614e+03  -3.803e+00  -2.771e+02
Element   417
 -2.715e+03  -1.113e+01  -2.471e+02
 -2.847e+03  -2.243e+01  -2.686e+02
 -2.736e+03  -1.459e+01  -2.692e+02
 -2.868e+03  -2.589e+01  -2.907e+02
Element   418
 -3.129e+03  -5.127e+01  -2.429e+02
 -3.186e+03  -5.636e+01  -2.605e+02
 -3.142e+03  -6.892e+01  -2.518e+02
 -3.198e+03  -7.401e+01  -2.694e+02
Element   419
 -3.852e+03  -1.349e+02  -1.788e+02
 -3.611e+03  -1.147e+02  -1.497e+02
 -3.818e+03  -1.477e+02  -1.380e+02
 -3.577e+03  -1.275e+02  -1.089e+02
Element   420
 -5.100e+03  -6.134e+02   3.602e+02
 -3.754e+03  -5.182e+02   2.912e+01
 -5.117e+03  -1.631e+03   6.156e+02
 -3.772e+03  -1.536e+03   2.844e+02
Element   421
 -1.511e+03  -1.155e+02  -5.078e+01
 -1.541e+03  -1.177e+02  -4.614e+01
 -1.512e+03  -9.808e+01  -5.629e+01
 -1.542e+03  -1.003e+02  -5.166e+01
Element   422
 -1.519e+03  -8.598e+01  -4.580e+01
 -1.550e+03  -8.835e+01  -4.236e+01
 -1.520e+03  -7.046e+01  -5.151e+01
 -1.551e+03  -7.283e+01  -4.806e+01
Element   423
 -1.526e+03  -5.954e+01  -4.063e+01
 -1.559e+03  -6.207e+01  -3.831e+01
 -1.528e+03  -4.573e+01  -4.655e+01
 -1.561e+03  -4.825e+01  -4.422e+01
Element   424
 -1.533e+03  -3.589e+01  -3.557e+01
 -1.567e+03  -3.859e+01  -3.431e+01
 -1.535e+03  -2.365e+01  -4.172e+01
 -1.570e+03  -2.634e+01  -4.046e+01
Element   425
 -1.540e+03  -1.484e+01  -3.086e+01
 -1.576e+03  -1.771e+01  -3.060e+01
 -1.543e+03  -4.043e+00  -3.725e+01
 -1.579e+03  -6.913e+00  -3.699e+01
Element   426
 -1.547e+03   3.792e+00  -2.665e+01
 -1.585e+03   7.508e-01  -2.735e+01
 -1.551e+03   1.324e+01  -3.329e+01
 -1.589e+03   1.020e+01  -3.399e+01
Element   427
 -1.555e+03   2.016e+01  -2.306e+01
 -1.594e+03   1.694e+01  -2.467e+01
 -1.559e+03   2.837e+01  -2.995e+01
 -1.599e+03   2.515e+01  -3.156e+01
Element   428
 -1.563e+03   3.440e+01  -2.017e+01
 -1.605e+03   3.102e+01  -2.263e+01
 -1.568e+03   4.147e+01  -2.732e+01
 -1.610e+03   3.809e+01  -2.979e+01
Element   429
 -1.573e+03   4.668e+01  -1.803e+01
 -1.616e+03   4.313e+01  -2.130e+01
 -1.579e+03   5.269e+01  -2.545e+01
 -1.622e+03   4.914e+01  -2.872e+01
Element   430
 -1.584e+03   5.711e+01  -1.669e+01
 -1.629e+03   5.339e+01  -2.072e+01
 -1.590e+03   6.216e+01  -2.437e+01
 -1.635e+03   5.845e+01  -2.841e+01
Element   431
 -1.597e+03   6.583e+01  -1.617e+01
 -1.644e+03   6.195e+01  -2.092e+01
 -1.603e+03   7.001e+01  -2.412e+01
 -1.650e+03   6.613e+01  -2.887e+01
Element   432
 -1.612e+03   7.295e+01  -1.651e+01
 -1.660e+03   6.891e+01  -2.193e+01
 -1.619e+03   7.634e+01  -2.473e+01
 -1.667e+03   7.230e+01  -3.015e+01
Element   433
 -1.629e+03   7.859e+01  -1.773e+01
 -1.679e+03   7.438e+01  -2.379e+01
 -1.636e+03   8.125e+01  -2.622e+01
 -1.687e+03   7.705e+01  -3.228e+01
Element   434
 -1.649e+03   8.282e+01  -1.986e+01
 -1.701e+03   7.846e+01  -2.651e+01
 -1.657e+03   8.482e+01  -2.861e+01
 -1.709e+03   8.046e+01  -3.527e+01
Element   435
 -1.672e+03   8.572e+01  -2.290e+01
 -1.726e+03   8.120e+01  -3.012e+01
 -1.680e+03   8.712e+01  -3.192e+01
 -1.734e+03   8.261e+01  -3.914e+01
Element   436
 -1.699e+03   8.734e+01  -2.688e+01
 -1.754e+03   8.268e+01  -3.462e+01
 -1.707e+03   8.820e+01  -3.615e+01
 -1.763e+03   8.354e+01  -4.389e+01
Element   437
 -1.730e+03   8.771e+01  -3.176e+01
 -1.787e+03   8.292e+01  -3.999e+01
 -1.739e+03   8.807e+01  -4.127e+01
 -1.796e+03   8.327e+01  -4.950e+01
Element   438
 -1.767e+03   8.685e+01  -3.752e+01
 -1.825e+03   8.194e+01  -4.618e+01
 -1.776e+03   8.674e+01  -4.723e+01
 -1.834e+03   8.183e+01  -5.589e+01
Element   439
 -1.809e+03   8.473e+01  -4.404e+01
 -1.868e+03   7.974e+01  -5.307e+01
 -1.818e+03   8.419e+01  -5.390e+01
 -1.877e+03   7.919e+01  -6.292e+01
Element   440
 -1.859e+03   8.130e+01  -5.116e+01
 -1.918e+03   7.626e+01  -6.046e+01
 -1.868e+03   8.032e+01  -6.106e+01
 -1.928e+03   7.528e+01  -7.036e+01
Element   441
 -1.918e+03   7.641e+01  -5.855e+01
 -1.976e+03   7.141e+01  -6.799e+01
 -1.927e+03   7.499e+01  -6.833e+01
 -1.986e+03   6.999e+01  -7.778e+01
Element   442
 -1.988e+03   6.983e+01  -6.568e+01
 -2.044e+03   6.501e+01  -7.507e+01
 -1.997e+03   6.788e+01  -7.508e+01
 -2.053e+03   6.306e+01  -8.447e+01
Element   443
 -2.071e+03   6.111e+01  -7.164e+01
 -2.123e+03   5.670e+01  -8.069e+01
 -2.080e+03   5.840e+01  -8.019e+01
 -2.131e+03   5.399e+01  -8.924e+01
Element   444
 -2.173e+03   4.940e+01  -7.487e+01
 -2.215e+03   4.577e+01  -8.318e+01
 -2.180e+03   4.538e+01  -8.178e+01
 -2.222e+03   4.176e+01  -9.009e+01
Element   445
 -2.297e+03   3.299e+01  -7.262e+01
 -2.322e+03   3.082e+01  -7.968e+01
 -2.303e+03   2.634e+01  -7.649e+01
 -2.327e+03   2.417e+01  -8.355e+01
Element   446
 -2.452e+03   8.347e+00  -5.993e+01
 -2.444e+03   8.774e+00  -6.523e+01
 -2.453e+03  -4.014e+00  -5.827e+01
 -2.446e+03  -3.587e+00  -6.357e+01
Element   447
 -2.643e+03  -3.292e+01  -2.697e+01
 -2.578e+03  -2.789e+01  -3.175e+01
 -2.639e+03  -6.067e+01  -1.520e+01
 -2.574e+03  -5.565e+01  -1.998e+01
Element   448
 -2.873e+03  -1.104e+02   4.233e+01
 -2.706e+03  -9.732e+01   3.580e+01
 -2.860e+03  -1.704e+02   7.208e+01
 -2.693e+03  -1.574e+02   6.555e+01
Element   449
 -3.100e+03  -2.984e+02   2.068e+02
 -2.748e+03  -2.732e+02   1.306e+02
 -3.100e+03  -5.447e+02   2.730e+02
 -2.748e+03  -5.194e+02   1.968e+02
Element   450
 -2.926e+03  -7.264e+02   2.014e+02
 -2.678e+03  -7.106e+02   9.281e+01
 -2.950e+03  -1.005e+03   2.511e+02
 -2.701e+03  -9.894e+02   1.426e+02
Element   451
 -1.561e+03  -1.193e+02  -4.225e+01
 -1.586e+03  -1.211e+02  -3.707e+01
 -1.561e+03  -1.022e+02  -4.697e+01
 -1.586e+03  -1.040e+02  -4.178e+01
Element   452
 -1.570e+03  -9.044e+01  -3.785e+01
 -1.596e+03  -9.237e+01  -3.366e+01
 -1.570e+03  -7.496e+01  -4.269e+01
 -1.596e+03  -7.689e+01  -3.850e+01
Element   453
 -1.578e+03  -6.426e+01  -3.304e+01
 -1.605e+03  -6.631e+01  -2.980e+01
 -1.579e+03  -5.030e+01  -3.802e+01
 -1.606e+03  -5.235e+01  -3.479e+01
Element   454
 -1.586e+03  -4.058e+01  -2.813e+01
 -1.614e+03  -4.277e+01  -2.582e+01
 -1.587e+03  -2.806e+01  -3.327e+01
 -1.616e+03  -3.024e+01  -3.096e+01
Element   455
 -1.594e+03  -1.929e+01  -2.335e+01
 -1.623e+03  -2.160e+01  -2.193e+01
 -1.596e+03  -8.125e+00  -2.865e+01
 -1.626e+03  -1.044e+01  -2.724e+01
Element   456
 -1.602e+03  -2.780e-01  -1.885e+01
 -1.633e+03  -2.716e+00  -1.829e+01
 -1.605e+03   9.604e+00  -2.433e+01
 -1.635e+03   7.165e+00  -2.377e+01
Element   457
 -1.611e+03   1.657e+01  -1.475e+01
 -1.643e+03   1.400e+01  -1.499e+01
 -1.614e+03   2.524e+01  -2.039e+01
 -1.646e+03   2.268e+01  -2.064e+01
Element   458
 -1.620e+03   3.136e+01  -1.110e+01
 -1.653e+03   2.867e+01  -1.210e+01
 -1.623e+03   3.891e+01  -1.690e+01
 -1.657e+03   3.623e+01  -1.791e+01
Element   459
 -1.630e+03   4.421e+01  -7.946e+00
 -1.664e+03   4.141e+01  -9.657e+00
 -1.634e+03   5.073e+01  -1.391e+01
 -1.668e+03   4.793e+01  -1.562e+01
Element   460
 -1.641e+03   5.526e+01  -5.316e+00
 -1.677e+03   5.235e+01  -7.680e+00
 -1.646e+03   6.082e+01  -1.143e+01
 -1.681e+03   5.792e+01  -1.379e+01
Element   461
 -1.654e+03   6.461e+01  -3.229e+00
 -1.691e+03   6.161e+01  -6.191e+00
 -1.659e+03   6.931e+01  -9.481e+00
 -1.695e+03   6.631e+01  -1.244e+01
Element   462
 -1.669e+03   7.238e+01  -1.693e+00
 -1.706e+03   6.929e+01  -5.201e+00
 -1.674e+03   7.629e+01  -8.071e+00
 -1.711e+03   7.320e+01  -1.158e+01
Element   463
 -1.685e+03   7.868e+01  -7.121e-01
 -1.724e+03   7.550e+01  -4.713e+00
 -1.691e+03   8.186e+01  -7.198e+00
 -1.729e+03   7.869e+01  -1.120e+01
Element   464
 -1.704e+03   8.357e+01  -2.783e-01
 -1.743e+03   8.033e+01  -4.719e+00
 -1.710e+03   8.608e+01  -6.848e+00
 -1.749e+03   8.284e+01  -1.129e+01
Element   465
 -1.726e+03   8.711e+01  -3.670e-01
 -1.765e+03   8.383e+01  -5.196e+00
 -1.732e+03   8.899e+01  -6.987e+00
 -1.771e+03   8.571e+01  -1.182e+01
Element   466
 -1.751e+03   8.933e+01  -9.288e-01
 -1.791e+03   8.603e+01  -6.089e+00
 -1.757e+03   9.062e+01  -7.554e+00
 -1.796e+03   8.732e+01  -1.271e+01
Element   467
 -1.780e+03   9.024e+01  -1.877e+00
 -1.819e+03   8.695e+01  -7.308e+00
 -1.786e+03   9.094e+01  -8.444e+00
 -1.825e+03   8.765e+01  -1.388e+01
Element   468
 -1.813e+03   8.979e+01  -3.073e+00
 -1.851e+03   8.654e+01  -8.705e+00
 -1.819e+03   8.988e+01  -9.495e+00
 -1.857e+03   8.664e+01  -1.513e+01
Element   469
 -1.851e+03   8.787e+01  -4.295e+00
 -1.887e+03   8.474e+01  -1.005e+01
 -1.856e+03   8.731e+01  -1.045e+01
 -1.893e+03   8.418e+01  -1.621e+01
Element   470
 -1.894e+03   8.431e+01  -5.210e+00
 -1.928e+03   8.138e+01  -1.100e+01
 -1.900e+03   8.299e+01  -1.093e+01
 -1.934e+03   8.006e+01  -1.671e+01
Element   471
 -1.944e+03   7.880e+01  -5.314e+00
 -1.974e+03   7.618e+01  -1.103e+01
 -1.949e+03   7.651e+01  -1.035e+01
 -1.979e+03   7.389e+01  -1.607e+01
Element   472
 -2.001e+03   7.083e+01  -3.848e+00
 -2.026e+03   6.869e+01  -9.391e+00
 -2.006e+03   6.719e+01  -7.858e+00
 -2.030e+03   6.505e+01  -1.340e+01
Element   473
 -2.067e+03   5.953e+01   3.226e-01
 -2.083e+03   5.809e+01  -4.984e+00
 -2.071e+03   5.384e+01  -2.156e+00
 -2.086e+03   5.240e+01  -7.462e+00
Element   474
 -2.142e+03   4.336e+01   8.909e+00
 -2.145e+03   4.296e+01   3.768e+00
 -2.145e+03   3.432e+01   8.694e+00
 -2.148e+03   3.391e+01   3.553e+00
Element   475
 -2.228e+03   1.959e+01   2.446e+01
 -2.212e+03   2.067e+01   1.905e+01
 -2.228e+03   4.672e+00   2.758e+01
 -2.212e+03   5.750e+00   2.217e+01
Element   476
 -2.321e+03  -1.705e+01   5.077e+01
 -2.278e+03  -1.387e+01   4.357e+01
 -2.320e+03  -4.312e+01   5.877e+01
 -2.277e+03  -3.995e+01   5.157e+01
Element   477
 -2.418e+03  -7.678e+01   9.230e+01
 -2.337e+03  -7.080e+01   7.978e+01
 -2.415e+03  -1.238e+02   1.072e+02
 -2.335e+03  -1.178e+02   9.470e+01
Element   478
 -2.498e+03  -1.822e+02   1.547e+02
 -2.367e+03  -1.729e+02   1.231e+02
 -2.499e+03  -2.800e+02   1.795e+02
 -2.368e+03  -2.707e+02   1.479e+02
Element   479
 -2.492e+03  -3.702e+02   1.938e+02
 -2.350e+03  -3.610e+02   1.363e+02
 -2.503e+03  -5.209e+02   2.220e+02
 -2.361e+03  -5.117e+02   1.645e+02
Element   480
 -2.466e+03  -6.182e+02   9.211e+01
 -2.322e+03  -6.081e+02   5.638e+01
 -2.468e+03  -7.277e+02   1.195e+02
 -2.324e+03  -7.176e+02   8.373e+01
Element   481
 -1.603e+03  -1.224e+02  -3.291e+01
 -1.624e+03  -1.239e+02  -2.738e+01
 -1.603e+03  -1.058e+02  -3.698e+01
 -1.624e+03  -1.073e+02  -3.145e+01
Element   482
 -1.612e+03  -9.445e+01  -2.902e+01
 -1.634e+03  -9.603e+01  -2.430e+01
 -1.612e+03  -7.914e+01  -3.316e+01
 -1.634e+03  -8.072e+01  -2.844e+01
Element   483
 -1.621e+03  -6.870e+01  -2.458e+01
 -1.644e+03  -7.037e+01  -2.066e+01
 -1.622e+03  -5.472e+01  -2.880e+01
 -1.644e+03  -5.639e+01  -2.489e+01
Element   484
 -1.630e+03  -4.516e+01  -1.989e+01
 -1.653e+03  -4.692e+01  -1.678e+01
 -1.631e+03  -3.250e+01  -2.420e+01
 -1.654e+03  -3.426e+01  -2.109e+01
Element   485
 -1.638e+03  -2.381e+01  -1.516e+01
 -1.663e+03  -2.566e+01  -1.284e+01
 -1.640e+03  -1.243e+01  -1.958e+01
 -1.664e+03  -1.428e+01  -1.725e+01
Element   486
 -1.647e+03  -4.614e+00  -1.054e+01
 -1.672e+03  -6.555e+00  -8.978e+00
 -1.649e+03   5.530e+00  -1.505e+01
 -1.674e+03   3.589e+00  -1.349e+01
Element   487
 -1.656e+03   1.249e+01  -6.102e+00
 -1.682e+03   1.047e+01  -5.265e+00
 -1.658e+03   2.146e+01  -1.070e+01
 -1.684e+03   1.943e+01  -9.863e+00
Element   488
 -1.665e+03   2.759e+01  -1.897e+00
 -1.692e+03   2.549e+01  -1.740e+00
 -1.668e+03   3.544e+01  -6.575e+00
 -1.694e+03   3.334e+01  -6.418e+00
Element   489
 -1.675e+03   4.078e+01   2.045e+00
 -1.702e+03   3.861e+01   1.575e+00
 -1.678e+03   4.760e+01  -2.703e+00
 -1.705e+03   4.543e+01  -3.173e+00
Element   490
 -1.686e+03   5.218e+01   5.711e+00
 -1.714e+03   4.995e+01   4.669e+00
 -1.689e+03   5.805e+01   9.057e-01
 -1.717e+03   5.581e+01  -1.369e-01
Element   491
 -1.698e+03   6.190e+01   9.092e+00
 -1.726e+03   5.961e+01   7.533e+00
 -1.701e+03   6.689e+01   4.244e+00
 -1.729e+03   6.460e+01   2.686e+00
Element   492
 -1.712e+03   7.004e+01   1.219e+01
 -1.740e+03   6.771e+01   1.017e+01
 -1.715e+03   7.422e+01   7.315e+00
 -1.743e+03   7.190e+01   5.296e+00
Element   493
 -1.727e+03   7.669e+01   1.500e+01
 -1.755e+03   7.434e+01   1.257e+01
 -1.730e+03   8.012e+01   1.013e+01
 -1.759e+03   7.778e+01   7.705e+00
Element   494
 -1.744e+03   8.191e+01   1.755e+01
 -1.772e+03   7.956e+01   1.477e+01
 -1.748e+03   8.464e+01   1.272e+01
 -1.776e+03   8.229e+01   9.937e+00
Element   495
 -1.763e+03   8.575e+01   1.988e+01
 -1.791e+03   8.342e+01   1.679e+01
 -1.767e+03   8.779e+01   1.513e+01
 -1.795e+03   8.546e+01   1.204e+01
Element   496
 -1.785e+03   8.820e+01   2.206e+01
 -1.812e+03   8.591e+01   1.872e+01
 -1.789e+03   8.956e+01   1.744e+01
 -1.816e+03   8.727e+01   1.410e+01
Element   497
 -1.810e+03   8.922e+01   2.420e+01
 -1.836e+03   8.701e+01   2.064e+01
 -1.814e+03   8.985e+01   1.979e+01
 -1.840e+03   8.764e+01   1.624e+01
Element   498
 -1.838e+03   8.869e+01   2.647e+01
 -1.862e+03   8.661e+01   2.275e+01
 -1.841e+03   8.853e+01   2.237e+01
 -1.866e+03   8.645e+01   1.864e+01
Element   499
 -1.869e+03   8.644e+01   2.911e+01
 -1.891e+03   8.455e+01   2.526e+01
 -1.872e+03   8.535e+01   2.544e+01
 -1.895e+03   8.345e+01   2.159e+01
Element   500
 -1.904e+03   8.217e+01   3.248e+01
 -1.923e+03   8.054e+01   2.852e+01
 -1.907e+03   7.992e+01   2.940e+01
 -1.926e+03   7.829e+01   2.545e+01
Element   501
 -1.943e+03   7.540e+01   3.706e+01
 -1.957e+03   7.414e+01   3.299e+01
 -1.946e+03   7.163e+01   3.480e+01
 -1.960e+03   7.036e+01   3.074e+01
Element   502
 -1.986e+03   6.541e+01   4.354e+01
 -1.994e+03   6.463e+01   3.929e+01
 -1.989e+03   5.951e+01   4.239e+01
 -1.997e+03   5.873e+01   3.814e+01
Element   503
 -2.033e+03   5.101e+01   5.283e+01
 -2.033e+03   5.088e+01   4.821e+01
 -2.035e+03   4.201e+01   5.318e+01
 -2.035e+03   4.188e+01   4.855e+01
Element   504
 -2.084e+03   3.031e+01   6.613e+01
 -2.073e+03   3.103e+01   6.066e+01
 -2.086e+03   1.655e+01   6.846e+01
 -2.074e+03   1.728e+01   6.300e+01
Element   505
 -2.137e+03   1.662e-01   8.481e+01
 -2.111e+03   1.969e+00   7.753e+01
 -2.138e+03  -2.119e+01   8.978e+01
 -2.112e+03  -1.938e+01   8.250e+01
Element   506
 -2.187e+03  -4.469e+01   1.100e+02
 -2.143e+03  -4.159e+01   9.897e+01
 -2.188e+03  -7.833e+01   1.183e+02
 -2.144e+03  -7.523e+01   1.073e+02
Element   507
 -2.228e+03  -1.131e+02   1.410e+02
 -2.163e+03  -1.086e+02   1.223e+02
 -2.230e+03  -1.676e+02   1.535e+02
 -2.165e+03  -1.630e+02   1.348e+02
Element   508
 -2.241e+03  -2.178e+02   1.665e+02
 -2.161e+03  -2.125e+02   1.361e+02
 -2.247e+03  -2.989e+02   1.824e+02
 -2.166e+03  -2.936e+02   1.519e+02
Element   509
 -2.223e+03  -3.614e+02   1.519e+02
 -2.140e+03  -3.560e+02   1.165e+02
 -2.230e+03  -4.530e+02   1.685e+02
 -2.147e+03  -4.476e+02   1.331e+02
Element   510
 -2.193e+03  -5.094e+02   6.473e+01
 -2.119e+03  -5.043e+02   4.418e+01
 -2.195e+03  -5.698e+02   7.884e+01
 -2.121e+03  -5.647e+02   5.828e+01
Element   511
 -1.639e+03  -1.251e+02  -2.310e+01
 -1.657e+03  -1.264e+02  -1.741e+01
 -1.638e+03  -1.090e+02  -2.667e+01
 -1.657e+03  -1.102e+02  -2.099e+01
Element   512
 -1.649e+03  -9.805e+01  -1.967e+01
 -1.667e+03  -9.937e+01  -1.461e+01
 -1.648e+03  -8.299e+01  -2.327e+01
 -1.667e+03  -8.431e+01  -1.821e+01
Element   513
 -1.658e+03  -7.282e+01  -1.562e+01
 -1.677e+03  -7.419e+01  -1.123e+01
 -1.658e+03  -5.892e+01  -1.926e+01
 -1.677e+03  -6.029e+01  -1.487e+01
Element   514
 -1.667e+03  -4.952e+01  -1.124e+01
 -1.687e+03  -5.096e+01  -7.546e+00
 -1.667e+03  -3.683e+01  -1.492e+01
 -1.687e+03  -3.827e+01  -1.122e+01
Element   515
 -1.676e+03  -2.825e+01  -6.712e+00
 -1.696e+03  -2.975e+01  -3.715e+00
 -1.676e+03  -1.678e+01  -1.042e+01
 -1.696e+03  -1.828e+01  -7.423e+00
Element   516
 -1.684e+03  -9.035e+00  -2.134e+00
 -1.705e+03  -1.058e+01   1.746e-01
 -1.685e+03   1.226e+00  -5.871e+00
 -1.706e+03  -3.217e-01  -3.562e+00
Element   517
 -1.693e+03   8.144e+00   2.434e+00
 -1.714e+03   6.548e+00   4.084e+00
 -1.694e+03   1.723e+01  -1.323e+00
 -1.715e+03   1.564e+01   3.271e-01
Element   518
 -1.702e+03   2.334e+01   6.966e+00
 -1.723e+03   2.170e+01   8.000e+00
 -1.703e+03   3.132e+01   3.200e+00
 -1.724e+03   2.968e+01   4.234e+00
Element   519
 -1.711e+03   3.664e+01   1.145e+01
 -1.732e+03   3.497e+01   1.192e+01
 -1.713e+03   4.359e+01   7.688e+00
 -1.734e+03   4.192e+01   8.157e+00
Element   520
 -1.721e+03   4.816e+01   1.588e+01
 -1.742e+03   4.647e+01   1.584e+01
 -1.723e+03   5.414e+01   1.213e+01
 -1.744e+03   5.245e+01   1.209e+01
Element   521
 -1.732e+03   5.800e+01   2.025e+01
 -1.753e+03   5.629e+01   1.975e+01
 -1.734e+03   6.310e+01   1.654e+01
 -1.755e+03   6.139e+01   1.604e+01
Element   522
 -1.744e+03   6.627e+01   2.456e+01
 -1.765e+03   6.456e+01   2.366e+01
 -1.746e+03   7.054e+01   2.089e+01
 -1.767e+03   6.884e+01   1.999e+01
Element   523
 -1.757e+03   7.304e+01   2.880e+01
 -1.778e+03   7.134e+01   2.754e+01
 -1.759e+03   7.654e+01   2.522e+01
 -1.780e+03   7.484e+01   2.396e+01
Element   524
 -1.772e+03   7.836e+01   3.300e+01
 -1.792e+03   7.670e+01   3.143e+01
 -1.774e+03   8.111e+01   2.952e+01
 -1.794e+03   7.945e+01   2.795e+01
Element   525
